"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ASHGV40029151",1.804969841,4.0176531855,4.28820990359185,0.00115472690149871,0.0109266637365571,-1.2565764249697
"ASHGV40045679",-1.09401615383333,5.33497489241667,-4.28544668551276,0.0011602387865873,0.0109686152924405,-1.26146284717398
"ASHGV40022921",-1.2961742505,3.51454756258333,-4.28275301856073,0.00116563831850073,0.0110094277585804,-1.26622702681823
"ASHGV40007476",1.19925540833333,9.10555866416667,4.27981874848478,0.0011715499401349,0.0110495154026434,-1.27141759292855
"ASHGV40044540",1.02501933966667,6.39071236416667,4.27968328560235,0.00117182360769716,0.0110495154026434,-1.27165724065214
"ASHGV40021189",2.01480703566667,5.161152452,4.27956854009103,0.00117205547327791,0.0110495154026434,-1.2718602386829
"ASHGV40046287",-1.12651216083333,3.62807908058333,-4.27667978767811,0.00117790852899907,0.0110926990854381,-1.27697121551139
"ASHGV40043183",-1.02933366266667,6.0338685555,-4.27225971410826,0.00118692326642953,0.0111567976486885,-1.28479314891262
"ASHGV40021606",-1.03667316366667,7.94000523416667,-4.27142151227231,0.00118864086718669,0.0111679169021094,-1.28627668660109
"ASHGV40015919",2.07935978583333,5.97307559991667,4.26477208392929,0.00120235858395641,0.0112782260925201,-1.29804805900368
"ASHGV40027851",1.30222214916667,4.87930205358333,4.26346122831767,0.00120508226438989,0.0112963041631534,-1.30036917105737
"ASHGV40024666",1.470656703,7.44105070566667,4.25991234852292,0.0012124883710673,0.0113448160619459,-1.30665398586995
"ASHGV40056512",2.134188513,4.66309301466667,4.25871329332189,0.00121500135958663,0.0113665863816364,-1.30877771367941
"ASHGV40046354",-1.09612264666667,5.83451826966667,-4.25843767887768,0.00121557976039836,0.0113667697362166,-1.30926589346537
"ASHGV40034565",-1.04329716616667,5.70696967358333,-4.25739963619783,0.00121776075719707,0.0113767042938142,-1.31110458628519
"ASHGV40054159",1.04408193533333,4.3183945705,4.25586651027354,0.0012209894113746,0.0114016308859562,-1.31382042132823
"ASHGV40055607",1.115450245,11.5518245725,4.25255460041974,0.00122799451331003,0.0114547748670485,-1.31968806201582
"ASHGV40019958",1.1193361585,10.6393319774167,4.25136848642221,0.00123051345585847,0.0114730104095198,-1.32178974176435
"ASHGV40045824",-1.133516028,3.57754038516667,-4.25020556368427,0.00123298836955144,0.0114873102692378,-1.32385046519204
"ASHGV40044914",1.21245168983333,3.53847114308333,4.24855165196403,0.00123651712641467,0.0115159532980631,-1.32678146370792
"ASHGV40002051",-1.1083339835,7.78425217325,-4.24578944389282,0.00124243398241372,0.011557666363234,-1.33167714980529
"ASHGV40009285",1.0577424065,6.46121252775,4.24302868935479,0.0012483771764718,0.0115952768366842,-1.33657101789052
"ASHGV40020458",-1.13164850583333,4.43769511208333,-4.2404592714366,0.00125393505807647,0.0116285411184,-1.34112639173317
"ASHGV40023109",-1.67661570866667,3.4998696485,-4.24027609809854,0.00125433226055603,0.0116291478587074,-1.34145116850346
"ASHGV40034608",-1.1448941795,6.02709390191667,-4.23808760678139,0.00125908803850077,0.0116628094203811,-1.34533174536694
"ASHGV40009370",1.23648373116667,7.07326594775,4.23718600326627,0.00126105275404949,0.0116739203979242,-1.34693058352105
"ASHGV40026674",1.58817716133333,7.79773197533333,4.23457946794125,0.00126675071057894,0.0117213336409961,-1.35155327568174
"ASHGV40038869",-1.56970508483333,5.88143993708333,-4.23196347505317,0.00127249628434531,0.01176023220595,-1.35619341495542
"ASHGV40017528",1.29119171416667,5.16122760908333,4.22894502783822,0.00127915948981208,0.0118075069893045,-1.36154824852255
"ASHGV40039759",-1.11382474383333,3.75934462408333,-4.22626871454903,0.00128509780156843,0.0118497745909507,-1.36629687335653
"ASHGV40037310",-1.2545344755,3.64831291691667,-4.22442664229262,0.00128920172556809,0.0118732638244895,-1.36956569955401
"ASHGV40005731",1.89580743183333,4.12176421675,4.22301552686962,0.00129235474993791,0.0118969160145137,-1.37207000163262
"ASHGV40027567",1.44734679733333,4.9793148145,4.22289448581896,0.00129262557981462,0.011897614386517,-1.37228482188155
"ASHGV40044460",-1.06466292083333,3.64676199241667,-4.22058758779577,0.00129779857656491,0.0119416255030605,-1.37637931349894
"ASHGV40030373",1.0234531575,4.41320525491667,4.21861651595955,0.00130223557720502,0.0119752296358287,-1.37987816237225
"ASHGV40003092",1.07347925866667,4.51691400933333,4.2174002055542,0.00130498143581166,0.0119966090119375,-1.382037423689
"ASHGV40055928",-1.27799655666667,3.6384033835,-4.21737833651958,0.0013050308609228,0.0119966090119375,-1.3820762481257
"ASHGV40008850",1.07560953833333,11.9743104441667,4.21483369286226,0.00131079519963978,0.0120303754343236,-1.38659411166527
"ASHGV40022437",1.02354532683333,4.40863786208333,4.21454964134099,0.00131144029806935,0.0120344861277269,-1.38709846736972
"ASHGV40038815",1.21355933983333,5.64033099241667,4.21384405927234,0.00131304414767068,0.0120406609291708,-1.38835131751112
"ASHGV40053570",1.53491356166667,4.26523912666667,4.21381961896088,0.00131309973917855,0.0120406609291708,-1.38839471524073
"ASHGV40026188",-1.03524384116667,5.86044263325,-4.21103110760119,0.00131945854122411,0.0120790036033094,-1.39334654969452
"ASHGV40029541",-1.010465403,3.10203471683333,-4.21043503780203,0.00132082194357094,0.0120865774799034,-1.39440514752328
"ASHGV40031786",1.6263951645,3.96519767158333,4.20785551440612,0.00132673905259082,0.0121259512834615,-1.39898668237268
"ASHGV40015108",1.5321081535,3.56870662375,4.20784088402883,0.00132677269139474,0.0121259512834615,-1.39901266947001
"ASHGV40044588",-1.86174023266667,5.76596773133333,-4.20662881125126,0.00132956262550155,0.012149630077659,-1.40116567655309
"ASHGV40002454",1.19841309566666,6.64603287016667,4.20340913674351,0.00133700330326851,0.0122011798382919,-1.40688547999825
"ASHGV40046385",1.8778588125,8.29499744275,4.20317255989247,0.00133755173829472,0.012204359640804,-1.40730580205234
"ASHGV40026009",-1.23486068183333,7.35154421108333,-4.20062085857925,0.00134348201267305,0.0122401681608481,-1.41183970925897
"ASHGV40035962",-1.06863370133333,5.03207914566667,-4.19862111468782,0.00134814861993107,0.012275353832091,-1.41539332723432
"ASHGV40052904",-1.08754985466667,8.28393143183333,-4.19141155999655,0.00136511325995152,0.0123956661914401,-1.42820815735229
"ASHGV40041456",-1.39810522666667,4.12402791983333,-4.18888517128753,0.00137111044142763,0.0124324879015869,-1.43269993709537
"ASHGV40007604",1.2183594,6.640740069,4.18584072278193,0.00137837381426972,0.0124816565724878,-1.43811360791106
"ASHGV40026769",-2.01862867533333,4.603044565,-4.1852223664755,0.00137985395537123,0.0124857959330626,-1.43921328360472
"ASHGV40051394",1.2174813405,4.89202323275,4.18425722642996,0.0013821674855949,0.0125030223304096,-1.44092974709177
"ASHGV40055490",-1.0131072025,8.29471893658333,-4.17993432340873,0.00139257947399605,0.0125729797042661,-1.44861894575873
"ASHGV40013412",1.53309530016667,4.07074333441667,4.17893891161248,0.00139498851557211,0.0125910041671753,-1.45038974762399
"ASHGV40011649",-2.04409640283333,4.47199267191667,-4.17243335530628,0.00141083995714051,0.0127002651636735,-1.4619652067782
"ASHGV40029551",1.4252113515,5.72010076708333,4.1705732822765,0.00141540654533283,0.012726354651892,-1.46527560400212
"ASHGV40032349",1.07275319833333,4.50833144583333,4.17033385957431,0.0014159954570873,0.012729774126885,-1.46570173149866
"ASHGV40025582",-1.00171677633333,3.6637810125,-4.16395872901083,0.00143177049421225,0.0128318934702318,-1.47705024865508
"ASHGV40037754",1.19114298683333,10.52721957325,4.16348139167709,0.00143295897441238,0.0128379153040462,-1.47790012121634
"ASHGV40018613",1.01624528333333,4.48945439466667,4.16338020738047,0.00143321103595007,0.0128379153040462,-1.47808027696536
"ASHGV40004131",-1.175535763,3.87085799616667,-4.16335095956886,0.00143328390414373,0.0128379153040462,-1.47813235203674
"ASHGV40004847",-1.6809378605,4.07425835325,-4.16217990686684,0.00143620463803077,0.0128584142944821,-1.48021745080278
"ASHGV40039343",1.46307736983333,3.54035708341667,4.16110146556081,0.00143889985970205,0.0128768771137201,-1.48213776525778
"ASHGV40021381",1.32791069783333,6.93373399775,4.15441743422637,0.00145572212790558,0.0129956929434942,-1.4940420304197
"ASHGV40026284",-1.29510267033334,4.02290869216667,-4.15063788528192,0.00146532476012234,0.0130518334740612,-1.50077524858826
"ASHGV40042198",1.09819197066667,4.9123128885,4.14919606938619,0.00146900527628709,0.0130729614904129,-1.50334417403254
"ASHGV40009196",1.274711735,4.31521730616667,4.14904373669484,0.00146939469574751,0.0130729614904129,-1.50361560086905
"ASHGV40034663",1.0789021155,3.37396919075,4.14899563421909,0.00146951768598518,0.0130729614904129,-1.50370131044742
"ASHGV40056468",1.63822371966667,6.67666754016667,4.14385166341904,0.00148273190484706,0.0131648816763258,-1.51286813381059
"ASHGV40049315",-1.1275618935,5.95676936691667,-4.14267374593502,0.00148577516014931,0.0131842290785156,-1.51496758729516
"ASHGV40046800",-1.42570823416667,9.13318747691667,-4.14242642127649,0.00148641496933886,0.0131850293482236,-1.51540842099548
"ASHGV40057994",1.9493862395,4.13702979725,4.14183735995298,0.00148793997689194,0.0131900129502984,-1.51645839186655
"ASHGV40036198",-1.11549446483333,4.68191921708333,-4.13994875989959,0.00149284029856062,0.013220009632762,-1.51982493731715
"ASHGV40018775",-1.057532406,4.34600042666667,-4.13931697470179,0.00149448332136336,0.0132326393213694,-1.52095120630477
"ASHGV40008974",-1.26944453783333,3.40606645541667,-4.13822185987633,0.00149733573190083,0.0132502052934333,-1.52290352914635
"ASHGV40031994",-1.5362275865,3.90862987908333,-4.13740169398405,0.00149947569477892,0.013261449970752,-1.5243657570536
"ASHGV40003049",1.34921636966667,10.7756725101667,4.13553238959215,0.00150436493114326,0.013292515403473,-1.52769866553245
"ASHGV40051060",-1.35617142833333,3.6824859045,-4.13321967651925,0.00151043684375384,0.0133274866907511,-1.53182259941182
"ASHGV40003626",-1.13528514683333,3.34177509758333,-4.12697467981657,0.00152696026092249,0.0134538294776977,-1.54296085466063
"ASHGV40007576",-1.27137428116667,3.89172938008333,-4.12656880288656,0.00152804063184914,0.013461404867614,-1.54368487865856
"ASHGV40004622",-1.58521518483333,4.02042511008333,-4.12239726901071,0.00153919061250414,0.0135303324600191,-1.55112713952834
"ASHGV40043818",-1.100087501,6.888992381,-4.12178392759756,0.00154083710628647,0.013538955158247,-1.55222150940091
"ASHGV40034789",1.13662325666667,6.90520731583333,4.119307404393,0.00154750386926053,0.0135838429398381,-1.55664065401316
"ASHGV40031619",-1.20881936566667,4.470005881,-4.11199747935569,0.00156735729744413,0.0137206156533109,-1.56968781423632
"ASHGV40051409",-1.0359248295,3.33785957225,-4.10951724271967,0.00157415343647005,0.0137524895214242,-1.57411576804652
"ASHGV40048085",1.07432013166667,4.17740176483333,4.10932663124704,0.00157467699846196,0.0137550943535847,-1.57445608851574
"ASHGV40028497",1.04901940633333,3.7902306955,4.10896195400703,0.00157567917934729,0.0137599093074541,-1.57510719756665
"ASHGV40027240",-1.09897496666667,6.65849957633333,-4.10686287209233,0.00158146061964557,0.0138005223585373,-1.57885521178577
"ASHGV40003989",1.52716909266667,9.33373305483333,4.1002105687494,0.00159992876567352,0.0139273019653006,-1.59073582083581
"ASHGV40011032",-1.64860941483333,4.98362574541667,-4.09800326022998,0.00160610604639661,0.0139756189042217,-1.59467880792352
"ASHGV40056768",1.2748287895,3.57135410275,4.09703191534348,0.001608832249427,0.0139877770098888,-1.59641408962154
"ASHGV40004092",-2.13057454966667,5.52521848666667,-4.09605980457936,0.0016115654103964,0.013999869449387,-1.59815082307763
"ASHGV40033490",-1.00853045283333,4.42913698558333,-4.0960080358572,0.00161171109704081,0.013999869449387,-1.59824331330825
"ASHGV40021662",1.415235274,3.59074051433333,4.09352930261827,0.00161870272398459,0.014051168567345,-1.60267210609223
"ASHGV40019381",-1.24435290566667,6.44849236233333,-4.09313821712361,0.00161980870884622,0.0140570597432666,-1.60337091437392
"ASHGV40014558",1.05599607366667,3.97286548,4.09231241514053,0.00162214664335523,0.0140681356430577,-1.60484653693357
"ASHGV40048598",1.9616008555,4.67801130091667,4.09226849564922,0.00162227108220039,0.0140681356430577,-1.60492501819497
"ASHGV40028184",1.302111189,4.67320715366667,4.08972414171383,0.00162949703772053,0.0141167557112234,-1.60947190214705
"ASHGV40034267",1.30733075566667,7.97522688966667,4.08576389207854,0.00164081064848018,0.0142006565044468,-1.61655019137886
"ASHGV40052006",-1.03586435283333,3.65227463925,-4.08396470889622,0.0016459774364744,0.0142357640570161,-1.61976638661904
"ASHGV40058346",-2.48995191466667,4.65833939533333,-4.08206041385347,0.00165146447036369,0.0142705986745219,-1.62317078649057
"ASHGV40045664",-1.092995613,8.82255665983333,-4.07823030080021,0.00166255809956502,0.0143597344348725,-1.63001902115919
"ASHGV40042328",1.4801006165,6.28583742958333,4.07817427230797,0.00166272095432632,0.0143597344348725,-1.63011920946686
"ASHGV40044223",-1.32687510183333,3.70261659991667,-4.07753108705558,0.00166459164935874,0.0143717676311955,-1.63126935172603
"ASHGV40055805",3.10559328916667,6.08939453941667,4.07662090732115,0.00166724262578155,0.0143865687211105,-1.63289699424248
"ASHGV40009184",1.27862329583333,4.20396093391667,4.07227210239824,0.00167996947918508,0.0144631230178565,-1.64067480089345
"ASHGV40019545",1.47478808016667,3.96372183908333,4.07189985527693,0.00168106353873462,0.0144649212334661,-1.6413406382532
"ASHGV40059176",1.85260916933333,3.742612014,4.07174905345741,0.00168150696583429,0.0144666968959639,-1.64161038044314
"ASHGV40045178",1.095468947,4.70734009716667,4.06628270698156,0.00169766273074669,0.0145810232907933,-1.65138946609589
"ASHGV40057846",-1.0431751315,6.40188889508333,-4.06501214714418,0.00170144087174122,0.0145950792477092,-1.65366281748955
"ASHGV40048810",-1.0016419695,3.36370503558333,-4.06467054213946,0.00170245815625926,0.0146016593854624,-1.65427405847519
"ASHGV40019109",-1.08333204716667,5.16468411608333,-4.06410321404047,0.00170414902807972,0.0146120542770179,-1.65528921263614
"ASHGV40023432",1.3462430045,5.33039286158333,4.06360191236158,0.00170564456333312,0.0146207689047395,-1.65618624473434
"ASHGV40001287",-1.0729765125,5.81469990358333,-4.06318700024214,0.00170688340175324,0.0146272788524912,-1.6569287071496
"ASHGV40034871",-1.26526361266667,7.49955183666667,-4.06193274817676,0.00171063400603248,0.0146511901170703,-1.65917321187903
"ASHGV40051981",-1.07625951233333,3.84308990233333,-4.05752053221569,0.00172389595987726,0.014750284219791,-1.66707001351084
"ASHGV40006683",1.51995924816667,3.81740600375,4.04685010325672,0.00175641098031554,0.0149571900171331,-1.68617434720637
"ASHGV40028011",1.36523424966667,4.62766612316667,4.03748140777153,0.00178548346736646,0.0151519042014422,-1.70295597360923
"ASHGV40032808",-1.046303816,9.05432606166667,-4.03372159765994,0.0017972905767789,0.0152309207273095,-1.70969277828449
"ASHGV40039765",-1.09894128516667,4.80253096225,-4.03263530505488,0.00180071695917441,0.0152514853180652,-1.71163940982904
"ASHGV40008712",-1.07199849983333,4.38690883075,-4.03141914481335,0.00180456100337245,0.0152713258452087,-1.71381887991591
"ASHGV40043049",1.03538889416667,3.35942433958333,4.03072212555394,0.0018067679775975,0.01528788256585,-1.71506805734267
"ASHGV40049950",-1.00530767966667,4.44170182033333,-4.02918470564534,0.00181164581010769,0.0153185359451312,-1.71782351848331
"ASHGV40056326",-1.03764563366667,4.58597863516667,-4.02775497473018,0.00181619422082948,0.0153442387002489,-1.72038614819886
"ASHGV40013004",-1.03675448966667,5.48681836933333,-4.02539666513146,0.00182372259989348,0.0153950543554987,-1.7246135184604
"ASHGV40050155",1.0782291415,10.7973164859167,4.02281534537266,0.0018319999686395,0.0154387943022896,-1.72924116955224
"ASHGV40043324",-1.256995645,11.3359942458333,-4.02208312054505,0.00183435503206572,0.0154527445440058,-1.73055396262221
"ASHGV40054855",1.80012202283334,7.95444491391667,4.02093554205613,0.00183805231515608,0.015476103163731,-1.73261152460948
"ASHGV40007131",-1.2272935255,3.76723924008333,-4.01830380857386,0.00184656045506168,0.0155212817093229,-1.73733052459873
"ASHGV40011257",-1.362581123,6.73494267,-4.01749275678102,0.00184919072445855,0.0155390547690978,-1.73878494781836
"ASHGV40032922",1.26747109416667,8.33508428075,4.0174163162473,0.00184943882387187,0.0155390547690978,-1.73892202801249
"ASHGV40053774",1.08838612116667,3.31709728408333,4.01651339441312,0.00185237200536672,0.0155594149009634,-1.74054126661169
"ASHGV40026680",-1.01011252166667,3.41311672466667,-4.01614760279643,0.00185356166700034,0.0155639740678244,-1.7411972713721
"ASHGV40024991",1.08117096483333,3.32359506858333,4.01450656196599,0.00185890856257892,0.0156057279024372,-1.74414042179983
"ASHGV40003293",1.76661355266667,3.79611498016667,4.01232938629149,0.00186602698457341,0.0156504165347179,-1.74804545037846
"ASHGV40048895",-1.273379477,4.508452795,-4.01098843088886,0.00187042537552007,0.0156743804058963,-1.75045080835855
"ASHGV40037730",-1.0384496985,7.05048263575,-4.01035840777797,0.00187249558519038,0.0156819574626087,-1.75158097177203
"ASHGV40051521",1.30757105966667,8.43471488433333,4.00633339069615,0.0018857776377602,0.01576406774886,-1.75880198522209
"ASHGV40045826",1.0482009635,3.98747790025,4.00423703313483,0.00189273396799861,0.0158113891393768,-1.76256343855131
"ASHGV40041973",-1.11346173833333,8.3276923875,-4.0041439070231,0.00189304360368253,0.0158118112333866,-1.76273054113323
"ASHGV40059375",1.90853657516667,6.23071538075,4.00194882630638,0.00190035725646362,0.0158642542781794,-1.76666952754574
"ASHGV40052004",1.50833692216666,6.15599183275,4.00127087612528,0.00190262198671555,0.0158766038721906,-1.76788616094396
"ASHGV40053546",1.19884961733333,10.363812613,4.00069048959108,0.00190456302099575,0.0158884557475386,-1.76892773825949
"ASHGV40031171",1.14179240383333,3.56235430825,3.99587471482996,0.00192074813197342,0.0159896222086847,-1.77757129893301
"ASHGV40009627",1.23574325416667,5.46423216275,3.99491426769737,0.00192399305417314,0.0160133322610286,-1.77929537277608
"ASHGV40024794",-1.5924991045,3.30016523991667,-3.99393805943855,0.00192729704398648,0.0160364568874054,-1.78104781441193
"ASHGV40017803",-1.13226131133333,4.0350619215,-3.98770580443197,0.00194852914236569,0.0161571728494875,-1.79223744205461
"ASHGV40036273",1.24617638183333,6.28728645758333,3.98288822097616,0.00196510760530092,0.0162620341785493,-1.80088922160021
"ASHGV40026261",1.01824672333333,11.51173363,3.9811240260097,0.00197121509522299,0.0163040702047829,-1.80405795326344
"ASHGV40008005",1.02706528966667,3.78343801383333,3.98048041090696,0.00197344812420945,0.0163159054778157,-1.80521403350359
"ASHGV40032856",2.360564127,7.9084093115,3.97794520262146,0.00198226955880948,0.0163622369209779,-1.80976816458817
"ASHGV40038874",1.00057110516667,7.42532578208333,3.97613281404471,0.00198860090540167,0.0163989704934097,-1.81302416403469
"ASHGV40038295",-1.49111579066667,3.6574784635,-3.97577049388075,0.00198986913298418,0.0164072117242571,-1.81367511165281
"ASHGV40030071",1.28687977633333,9.0562225065,3.97539450848211,0.00199118607812213,0.0164114180485312,-1.81435062118349
"ASHGV40010497",1.12382747066666,8.43694133616667,3.97214636855035,0.0020026008054273,0.0164812192264836,-1.8201868103227
"ASHGV40003928",-1.272987593,3.95218513133333,-3.96926631889346,0.00201277862605524,0.0165234255762722,-1.8253623084437
"ASHGV40024725",-2.37370871233334,9.0616571105,-3.96921400797587,0.00201296398208198,0.0165234255762722,-1.82545631799649
"ASHGV40020272",1.25257386466667,8.77369646233333,3.9691100688965,0.00201333232731624,0.0165234255762722,-1.82564311072944
"ASHGV40011056",-1.05074892666667,12.5822570066667,-3.96858570171743,0.00201519167359412,0.0165271350599637,-1.82658548297735
"ASHGV40035751",1.05748293616667,4.47191075941667,3.96543669428865,0.00202639513924924,0.0165940334108355,-1.83224520339304
"ASHGV40051747",1.03740713866667,4.40282531866667,3.95907434327879,0.00204922807509813,0.016738607332274,-1.84368260515718
"ASHGV40018513",-1.188699541,3.97360324916667,-3.95763767014195,0.00205442069174787,0.0167672821042158,-1.84626569745452
"ASHGV40053260",-1.8252356455,4.77462787625,-3.95624992101842,0.00205944940813177,0.0167968164664101,-1.84876097559783
"ASHGV40028237",1.03791810716667,3.93317147891667,3.95594097689885,0.00206057064553672,0.0167995007445869,-1.84931650053752
"ASHGV40028472",1.16354363816667,8.10518282975,3.95411579310125,0.0020672076055012,0.0168401117231485,-1.85259858579993
"ASHGV40057181",2.89080110933333,7.81528515566667,3.95208934866868,0.00207460233027416,0.0168868257439843,-1.85624287901703
"ASHGV40014752",-1.05882503683333,3.60613682391667,-3.95004802260333,0.00208207903202239,0.0169273635558399,-1.85991424977368
"ASHGV40036088",1.34269995783333,7.06445199208333,3.94588036633945,0.00209743045520338,0.017020425013076,-1.86741085108012
"ASHGV40023152",1.034262857,8.87173312233333,3.94324915324431,0.00210718269289302,0.0170882015483194,-1.87214443792278
"ASHGV40047717",1.11330477116667,4.76151042091667,3.93864797180174,0.00212434922933028,0.0172045504141541,-1.88042327069644
"ASHGV40032558",-1.21973648983333,3.66029327441667,-3.9383017546511,0.00212564676740054,0.0172096707317167,-1.88104627770694
"ASHGV40024276",1.09820439033333,4.66672490516667,3.92984747203257,0.00215758704749806,0.0174113451450042,-1.89626226018168
"ASHGV40018214",-3.11601350833333,4.91194469066667,-3.92687752547841,0.00216892495591756,0.0174796736406533,-1.90160881141665
"ASHGV40040621",1.06210614,4.83910130616667,3.92297413301595,0.00218392009699122,0.0175750415401282,-1.90863675367744
"ASHGV40032884",1.0668586125,9.61808313775,3.92049410170413,0.00219350294827182,0.0176380105853401,-1.91310255521789
"ASHGV40015405",1.0530635055,10.9776529755833,3.92042565781648,0.00219376803131115,0.0176380105853401,-1.91322580873802
"ASHGV40045654",-1.00703524366667,5.514979432,-3.91909185253725,0.00219894047298045,0.0176749398607954,-1.91562778881635
"ASHGV40017435",-1.14045554633333,4.131764873,-3.91729722936911,0.00220591984823125,0.0177263698733821,-1.91885983573324
"ASHGV40018590",-1.00472002016667,3.90468278775,-3.91375093708377,0.00221977896432775,0.0178072553594238,-1.92524725726388
"ASHGV40028892",1.80570147416667,4.48682884975,3.9131684161534,0.0022220640821575,0.0178186289121725,-1.92629655457509
"ASHGV40038338",-2.85118075716667,4.99560851758333,-3.91316621388663,0.00222207272583955,0.0178186289121725,-1.92630052157358
"ASHGV40022253",-1.02685718783333,7.64726843375,-3.91006249615316,0.00223428912071834,0.017895427129901,-1.93189167349709
"ASHGV40055589",-1.1848599345,3.10194893608333,-3.90815824171057,0.00224181870659147,0.0179463130986538,-1.93532241051811
"ASHGV40027927",1.67596744433333,3.60144684866667,3.90701900753882,0.00224633586987957,0.0179683313833439,-1.93737499830291
"ASHGV40014064",1.73325612116667,3.97203275291667,3.90097314595379,0.00227046615650558,0.0181257099338824,-1.94826953402593
"ASHGV40010042",-1.09035489183333,4.46536721741667,-3.89769985949951,0.00228364213423324,0.018197568242289,-1.95416902151617
"ASHGV40028022",-1.21739287016667,3.42128970491667,-3.89481730503402,0.00229531071586134,0.0182643162243738,-1.95936491408297
"ASHGV40005623",1.3002592405,7.24470411175,3.89423138654336,0.00229769003789528,0.0182713365744751,-1.96042112160495
"ASHGV40010232",2.41087955833334,13.6464063158333,3.89231747080863,0.00230547991834398,0.0183213447762759,-1.96387141484962
"ASHGV40037189",-1.04360818633333,6.21214157433333,-3.89200819863521,0.00230674125391234,0.0183289815467118,-1.96442897640191
"ASHGV40036358",-1.10885655116667,6.89901545325,-3.88992367777142,0.00231526138084814,0.0183799285163103,-1.96818716347509
"ASHGV40037054",-1.107348164,5.80588555433333,-3.88711950855916,0.00232677426173176,0.0184542147670083,-1.97324328453894
"ASHGV40020805",-1.22656224816667,4.38363258691667,-3.88664255357725,0.00232873833962464,0.0184615487070554,-1.97410332354474
"ASHGV40030575",1.03748243133333,6.87543448433333,3.88511641229764,0.00233503443181205,0.0185056027489479,-1.97685534778241
"ASHGV40008250",1.1145381825,9.14916682075,3.88345671380995,0.00234190147630786,0.0185407622846667,-1.97984839325311
"ASHGV40025968",1.47843214933333,6.77969028016667,3.87764971923547,0.00236609267644994,0.0187018172622631,-1.99032203236663
"ASHGV40037015",-1.01008598083333,3.85746881025,-3.87542776996274,0.0023754171722544,0.0187598624976903,-1.99433020799398
"ASHGV40003606",-1.90914629616667,10.5373376269167,-3.87298729849227,0.00238570244731459,0.0188045861721681,-1.99873296487388
"ASHGV40044714",1.45887680233333,3.7190287525,3.86874686129065,0.00240368312287013,0.0189072388360437,-2.00638393194972
"ASHGV40024084",1.927325984,7.00139844533333,3.86865700198346,0.00240406566273495,0.0189078106718311,-2.00654607715541
"ASHGV40033642",-1.50319493066667,4.13750770516667,-3.86796342995933,0.00240702038258955,0.0189237325208896,-2.00779760060736
"ASHGV40016071",-1.18491134133333,4.22703593433333,-3.86729689012962,0.00240986347464419,0.0189412041057042,-2.00900037617413
"ASHGV40012714",1.19343179083333,6.41706007375,3.86167388333399,0.00243398656613368,0.0190792031100503,-2.01914832078599
"ASHGV40033522",1.51533478366667,8.58966728883333,3.86076278987186,0.00243791862851298,0.0191026638914196,-2.02079278785708
"ASHGV40038436",-1.0494903755,5.22587773725,-3.8597368926457,0.00244235400679821,0.0191325046098658,-2.02264453502513
"ASHGV40049397",1.1161761155,3.71761733858333,3.85946498151902,0.00244353098712247,0.0191392677394637,-2.02313534710285
"ASHGV40007254",-1.1306273605,3.85745949375,-3.85390642118667,0.00246772023552622,0.019288784027882,-2.03316988242869
"ASHGV40006540",1.07637812633333,3.409219193,3.85109792627808,0.00248003585176406,0.0193655416273896,-2.0382406682149
"ASHGV40046793",1.374904929,8.24752410516667,3.85015944013407,0.00248416536253567,0.0193880547935875,-2.03993523699813
"ASHGV40007592",-1.0658216955,6.42892143058333,-3.84627633659581,0.00250132730020886,0.0194968702475342,-2.04694734159944
"ASHGV40001416",2.03247312233333,4.6435344975,3.84468557613101,0.00250839318329704,0.0195469525753439,-2.0498202202606
"ASHGV40018186",-1.17241561933333,4.85264991516667,-3.83555178181764,0.00254936449964724,0.0198130946544158,-2.06631883399933
"ASHGV40023596",1.41309018866667,4.26815332683333,3.83411046122408,0.00255589261220319,0.0198537157290081,-2.06892282110064
"ASHGV40007340",-2.05224517516667,11.2271087324167,-3.83033401633196,0.00257307902145439,0.019974503778811,-2.07574623207513
"ASHGV40037057",1.29850454333333,3.79215675933333,3.82999937248315,0.00257460770771113,0.0199812871366353,-2.07635092202771
"ASHGV40036030",1.00032873966667,7.82484082683333,3.82620132823256,0.00259202335022905,0.0200755975281607,-2.08321435629587
"ASHGV40049234",1.21038137116667,8.57952645208333,3.82414282737883,0.00260151318267065,0.0201286598781912,-2.08693464861212
"ASHGV40045669",1.311801678,5.03149177216667,3.82311178176468,0.00260627983752518,0.020155278654561,-2.08879813963512
"ASHGV40037594",-1.100834614,3.4062075455,-3.82304153426208,0.00260660492825439,0.020155278654561,-2.08892510598812
"ASHGV40050759",1.04593334716667,3.38586646791667,3.81763554954061,0.00263174856357291,0.0203162333135324,-2.09869688950863
"ASHGV40038361",1.97628813033333,4.42573200566667,3.81729548024026,0.00263333858926385,0.0203207959118914,-2.09931165517405
"ASHGV40030907",-1.15454549,4.29078747766667,-3.815307567656,0.00264265310217717,0.0203764018028192,-2.10290547966433
"ASHGV40020273",1.00327641233333,4.01600188133333,3.81426654727105,0.00264754442897339,0.0204046162204688,-2.10478757411764
"ASHGV40038349",1.55216276616667,4.03646815625,3.81292042791848,0.00265388313457501,0.020443141177014,-2.10722136642726
"ASHGV40025832",1.18542086666667,7.21115394183333,3.81059769224947,0.0026648574246889,0.0205017977161139,-2.11142115051695
"ASHGV40045179",1.12773495583333,8.48239804891667,3.80875177908613,0.00267361222235169,0.0205510155254804,-2.11475901943502
